Time,Open,High,Low,Close,Volume 
2007.12.31 00:00:00,10.88752,10.92092,10.88548,10.88995,19192.77
2008.01.01 00:00:00,10.892,10.892,10.892,10.892,1
2008.01.02 00:00:00,10.888,10.918,10.8656,10.8969,2405
2008.01.03 00:00:00,10.9031,10.9267,10.8661,10.8673,3488
2008.01.04 00:00:00,10.878,10.936,10.86,10.9173,2291
2008.01.05 00:00:00,10.9173,10.9173,10.9173,10.9173,0
2008.01.06 00:00:00,10.9108,10.923,10.9031,10.9136,6
2008.01.07 00:00:00,10.9123,10.9377,10.8856,10.8856,3157
2008.01.08 00:00:00,10.8843,10.9322,10.866,10.9239,2966
2008.01.09 00:00:00,10.9233,10.9801,10.904,10.9211,3249
2008.01.10 00:00:00,10.9201,10.9696,10.9151,10.9203,1563
2008.01.11 00:00:00,10.9229,10.9547,10.9128,10.934,2529
2008.01.12 00:00:00,10.934,10.934,10.934,10.934,0
2008.01.13 00:00:00,10.9291,10.9311,10.917,10.9221,9
2008.01.14 00:00:00,10.9211,10.9432,10.8926,10.8926,3140
2008.01.15 00:00:00,10.8931,10.9483,10.8891,10.9321,2518
2008.01.16 00:00:00,10.9311,10.9693,10.913,10.9244,3316
2008.01.17 00:00:00,10.93,10.953,10.9204,10.9386,2480
2008.01.18 00:00:00,10.9373,10.941,10.8748,10.8825,2904
2008.01.19 00:00:00,10.8825,10.8825,10.8825,10.8825,0
2008.01.20 00:00:00,10.8825,10.8825,10.8825,10.8825,0
2008.01.21 00:00:00,10.8911,11.0134,10.8911,10.9829,3671
2008.01.22 00:00:00,10.9803,11.01,10.906,10.9209,9237
2008.01.23 00:00:00,10.9163,10.956,10.9031,10.9041,4500
2008.01.24 00:00:00,10.9082,10.9177,10.8698,10.8731,5863
2008.01.25 00:00:00,10.8805,10.9037,10.858,10.871,13636
2008.01.26 00:00:00,10.871,10.871,10.871,10.871,0
2008.01.27 00:00:00,10.871,10.8952,10.8583,10.8801,16
2008.01.28 00:00:00,10.8765,10.91,10.8546,10.8645,12840
2008.01.29 00:00:00,10.8558,10.8709,10.8343,10.8343,6427
2008.01.30 00:00:00,10.8372,10.861,10.8251,10.8366,6268
2008.01.31 00:00:00,10.83,10.8509,10.8091,10.8169,7673
2008.02.01 00:00:00,10.8182,10.829,10.7885,10.804,11543
2008.02.02 00:00:00,10.804,10.804,10.804,10.804,0
2008.02.03 00:00:00,10.792,10.813,10.792,10.796,11
2008.02.04 00:00:00,10.8075,10.813,10.7785,10.7908,14485
2008.02.05 00:00:00,10.7887,10.8461,10.7792,10.8373,16071
2008.02.06 00:00:00,10.8326,10.8454,10.7958,10.8165,8997
2008.02.07 00:00:00,10.8145,10.8385,10.7558,10.7675,6039
2008.02.08 00:00:00,10.7599,10.79,10.75,10.756,8752
2008.02.09 00:00:00,10.756,10.756,10.756,10.756,0
2008.02.10 00:00:00,10.7452,10.762,10.7403,10.7405,32
2008.02.11 00:00:00,10.7432,10.775,10.7378,10.761,12075
2008.02.12 00:00:00,10.7516,10.78,10.74,10.7617,10230
2008.02.13 00:00:00,10.7457,10.7645,10.7301,10.7425,7289
2008.02.14 00:00:00,10.7323,10.7612,10.7263,10.758,10463
2008.02.15 00:00:00,10.7503,10.7682,10.7391,10.753,8126
2008.02.16 00:00:00,10.753,10.753,10.753,10.753,0
2008.02.17 00:00:00,10.7472,10.7565,10.7446,10.7502,34
2008.02.18 00:00:00,10.743,10.76,10.724,10.7337,5419
2008.02.19 00:00:00,10.7324,10.7711,10.7166,10.7605,15159
2008.02.20 00:00:00,10.7563,10.8,10.741,10.7795,13262
2008.02.21 00:00:00,10.7785,10.8092,10.7596,10.8017,24824
2008.02.22 00:00:00,10.7921,10.8071,10.76,10.7751,15034
2008.02.23 00:00:00,10.7751,10.7751,10.7751,10.7751,0
2008.02.24 00:00:00,10.7647,10.774,10.7602,10.7602,15
2008.02.25 00:00:00,10.7653,10.798,10.7488,10.771,11284
